"FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000555426","110000555426","FRONT ROYAL WATER TREATMENT PLANT","5 AQUEDUCT LANE","","FRONT ROYAL","WARREN","51187","VA","VIRGINIA","USA","22630","","","","","10","511870206021011","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","05-MAR-2013 10:13:14","","38.904152","-78.184679","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000555756","110000555756","CITY OF DANVILLE WATER TREATMENT FACILITY","279 PARK AVENUE","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24541-4233","","","","","05","515900008003032","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","03-DEC-2014 20:49:30","","36.576111","-79.434444","FRS","INTERPOLATION-MAP","2","FACILITY CENTROID","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000555998","110000555998","APPLIED EXTRUSION TECHNOLOGIES","901 WEST EDGEMONT DRIVE","","COVINGTON","COVINGTON CITY","51580","VA","VIRGINIA","USA","24426-2760","","","","","09","515800602002071","02080201","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:14:29","","37.757472","-79.998472","FRS-TRIS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","3","STORAGE TANK","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000556121","110000556121","GOOSE CREEK WATER TREATMENT PLANT","20521 BELMONT RIDGE ROAD","","ASHBURN","LOUDOUN","51107","VA","VIRGINIA","USA","20147-3505","","","","","10","511076110041036","02070008","03","STATIONARY","","01-MAR-2000 00:00:00","18-AUG-2015 09:46:34","","39.047888","-77.520269","FRS","INTERPOLATION-MAP","5","SE CORNER OF LAND PARCEL","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000557530","110000557530","FORT MONROE, BIG BETHEL WTP","220 SEMPLE FARM ROAD","","HAMPTON","HAMPTON CITY","51650","VA","VIRGINIA","USA","23666-1432","Yes","U.S. Army","","","01","516500103043004","02080108","03","STATIONARY","","01-MAR-2000 00:00:00","07-DEC-2011 11:07:22","","37.091921","-76.414955","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000557889","110000557889","WAMPLER FOODS INC. HARRISONBURG PROCESSING PLANT","862 NORTH LIBERTY STREET","","HARRISONBURG","HARRISONBURG CITY","51660","VA","VIRGINIA","USA","22802-4546","","","","","06","516600004024008","02070006","03","STATIONARY","","01-MAR-2000 00:00:00","07-NOV-2011 14:11:39","","38.46063","-78.86651","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000558076","110000558076","GWALTNEY OF SMITHFIELD LTD.","2175 ELMHURST LANE","","PORTSMOUTH","PORTSMOUTH CITY","51740","VA","VIRGINIA","USA","23701-2626","","","","","03","517402128021029","02080208","03","STATIONARY","","01-MAR-2000 00:00:00","23-JUN-2015 07:59:03","","36.803872","-76.379883","FRS-TRIS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","25","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000558263","110000558263","AIRGAS SPECIALTY PRODUCTS INC., SUFFOLK, VA","105 DILL RD","P. O. BOX 3387","SUFFOLK","SUFFOLK","51800","VA","VIRGINIA","USA","23434-4873","","","","","04","518000757012000","02080208","03","STATIONARY","","01-MAR-2000 00:00:00","29-DEC-2014 13:37:58","","36.710412","-76.591779","FRS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","25","CENTER OF FACILITY","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000558361","110000558361","FAIRFAX COUNTY WATER AUTHORITY OCCOQUAN WTP","411 MILL STREET","","OCCOQUAN","PRINCE WILLIAM","51153","VA","VIRGINIA","USA","22125","","","","","11","511539003001001","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","05-MAR-2013 10:02:22","","38.68546","-77.26191","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000558977","110000558977","CITY OF DANVILLE NORTHSIDE WWTP","229 NORTHSIDE DRIVE","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24540-4968","","","","","05","515909801001002","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","11-NOV-2015 07:19:38","","36.564695","-79.360352","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000559324","110000559324","CITY OF HARRISONBURG, TOWER STREET RESERVOIR","645 TOWER STREET","","HARRISONBURG","ROCKINGHAM","51165","VA","VIRGINIA","USA","22802","","","","","","","","03","STATIONARY","","01-MAR-2000 00:00:00","07-NOV-2011 14:25:18","","","","","","","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000559725","110000559725","TYSON FOODS - HARRISONBURG PROCESSING PLANT","501 NORTH LIBERTY STREET","","HARRISONBURG","HARRISONBURG CITY","51660","VA","VIRGINIA","USA","22802-3917","","","","","06","516600004023002","02070006","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:20:24","","38.4555","-78.868611","FRS","INTERPOLATION-PHOTO","25","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000560492","110000560492","INTERNATIONAL PAPER FRANKLIN MILL","34040 UNION CAMP DRIVE","","FRANKLIN","FRANKLIN","51067","VA","VIRGINIA","USA","23851-1575","","","","","04","510932804002104","03010202","03","STATIONARY","","01-MAR-2000 00:00:00","04-NOV-2015 09:56:49","","36.678301","-76.912273","EIS","INTERPOLATION-SATELLITE","10000","FACILITY CENTROID","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000561516","110000561516","MAPLE AVENUE WASTE WATER TREATMENT PLANT","500 MAPLE AVENUE","","SOUTH BOSTON","HALIFAX","51083","VA","VIRGINIA","USA","24592","","","","","05","510839305004106","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","11-SEP-2015 13:23:06","","36.69558","-78.88","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000562766","110000562766","GEORGE'S CHICKEN LLC","19992 SENEDO ROAD","","EDINBURG","SHENANDOAH","51171","VA","VIRGINIA","USA","22824-3172","","","","","06","511710405004012","02070006","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:09:22","","38.87722","-78.61066","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000562775","110000562775","ROCCO DISTRIBUTION CENTER","5688 SOUTH VALLEY PIKE","","MOUNT CRAWFORD","ROCKINGHAM","51165","VA","VIRGINIA","USA","22841-2346","","","","","06","511650116001151","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","03-MAY-2015 10:02:48","","38.376667","-78.931389","FRS","INTERPOLATION-PHOTO","25","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000562793","110000562793","WAYNESBORO DEPT OF UTILITIES-S","930 ESSEX AVENUE","","WAYNESBORO","WAYNESBORO CITY","51820","VA","VIRGINIA","USA","22980-2872","","","","","06","518200033003044","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","11-SEP-2015 13:26:01","","38.080536","-78.874625","FRS","INTERPOLATION-PHOTO","25","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000562855","110000562855","ROANOKE REGIONAL WPCP","1402 BENNINGTON STREET SOUTHEAST","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","24014","","","","","06","517700028004021","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","04-MAY-2015 09:03:22","","37.263421","-79.914312","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000563417","110000563417","UPPER SMITH RIVER WWTP","3374 RIVER RD.","","FIELDALE","HENRY","51089","VA","","USA","24089","","","","","09","510890108002001","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","29-DEC-2014 12:23:09","","36.69836","-79.932685","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000563435","110000563435","LOWER SMITH RIVER WASTE WATER TREATMENT PLANT","1780 BECKHAM CHURCH ROAD","","AXTON","HENRY","51089","VA","VIRGINIA","USA","24054","","","","","05","510890105002018","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","05-MAR-2013 10:09:35","","36.62097","-79.8265","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000566815","110000566815","TTSI 1, INC. (FRONT ROYAL)","26 KELLEY DRIVE","","FRONT ROYAL","WARREN","51187","VA","VIRGINIA","USA","22630","","","","","10","511870202003067","02070007","03","STATIONARY","","01-MAR-2000 00:00:00","07-NOV-2011 13:33:44","","38.97636","-78.17621","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000568699","110000568699","KROGER CO.","3693 GARMAN ROAD","","SALEM","SALEM","51775","VA","VIRGINIA","USA","24153","","","","","06","511610303002047","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","13-FEB-2015 11:47:42","","37.274444","-80.123056","FRS-TRIS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","10","CENTER OF FACILITY","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000569536","110000569536","MOTTS RUNT WATER TREATMENT PLANT","13000 TRENCH HILL LANE","","FREDERICKSBURG","SPOTSYLVANIA","51177","VA","","USA","22407","","","","","01","511770201063006","02080104","03","STATIONARY","","01-MAR-2000 00:00:00","10-JUN-2014 14:49:32","","38.3082","-77.54262","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000571774","110000571774","ADVANCED WASTEWATER TREATMENT PLANT","731 FROST AVENUE","","WARRENTON","FAUQUIER","51061","VA","VIRGINIA","USA","20186","","","","","10","510619303022052","02080103","03","STATIONARY","","01-MAR-2000 00:00:00","11-NOV-2015 07:19:38","","38.71664","-77.81627","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000571845","110000571845","ROYSTER-CLARK INC.","270 PAMUNKEY AVE","","WEST POINT","KING WILLIAM","51101","VA","VIRGINIA","USA","23181","","","","","","511019503001065","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:54:27","","37.55144","-76.81448","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000571890","110000571890","ROYSTER - CLARK   CAPE CHARLES","22468 LANKFORD HIGHWAY","","CAPE CHARLES","NORTHAMPTON","51131","VA","VIRGINIA","USA","23310","","","","","02","511319303002143","02080109","03","STATIONARY","","01-MAR-2000 00:00:00","07-NOV-2011 13:48:21","","37.26924","-75.97572","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000572309","110000572309","NORTH RIVER WASTEWATER TREATMENT PLANT","856 N RIVER RD","","MOUNT CRAWFORD","ROCKINGHAM","51165","VA","VIRGINIA","USA","22841","","","","","06","511650117002032","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","11-NOV-2015 07:19:38","","38.343547","-78.92986","FRS","GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA ON)","6","PROCESS UNIT","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000573898","110000573898","CITY OF HARRISONBURG WATER TREATMENT PLANT","308 GRANDVIEW DRIVE","","HARRISONBURG","ROCKINGHAM","51165","VA","VIRGINIA","USA","22802","","","","","06","511650114001012","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","07-NOV-2011 13:21:24","","38.45967","-78.91133","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000574085","110000574085","HOPEWELL WATER TREATMENT PLANT","900 INDUSTRIAL STREET","","HOPEWELL","HOPEWELL CITY","51670","VA","VIRGINIA","USA","23860","","","","","04","516709801001011","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:16:03","","37.300611","-77.278417","FRS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","10","PROCESS UNIT","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000574165","110000574165","WATER POLLUTION CONTROL FACILITY","15108 SERVICE LANE","118 WEST DAVIS STREET","CULPEPER","CULPEPER","51047","VA","VIRGINIA","USA","22701-3284","","","","","07","510479301012024","02080103","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:15:11","","38.481944","-78.009722","FRS","INTERPOLATION-MAP","30","CENTER OF FACILITY","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000574281","110000574281","FAIRFAX COUNTY WATER AUTHORITY - LORTON, WTP","9800 OX ROAD","","LORTON","FAIRFAX","51059","VA","VIRGINIA","USA","22079","","","","","11","510594922012014","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","18-AUG-2015 10:40:04","","38.69354","-77.25631","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000574478","110000574478","HRSD NANSEMOND WWTP","6900 COLLEGE DRIVE","","SUFFOLK","SUFFOLK CITY","51800","VA","VIRGINIA","USA","23435-2666","","","","","04","518000751024008","02080208","03","STATIONARY","","01-MAR-2000 00:00:00","18-AUG-2015 09:54:25","","36.898865","-76.434332","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000574539","110000574539","G. ROBERT HOUSE, JR., WATER TREATMENT FACILITY","1 BOB HOUSE PARKWAY, CHUCKATUCK","","SUFFOLK","SUFFOLK CITY","51800","VA","VIRGINIA","USA","23432","","","","","","","","03","STATIONARY","","01-MAR-2000 00:00:00","18-JUN-2015 13:47:22","","","","","","","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000575271","110000575271","TOWN OF PULASKI WATER FILTRATION PLANT","911 RANDOLPH AVENUE","","PULASKI","PULASKI","51155","VA","VIRGINIA","USA","24301","","","","","09","511552103003034","05050001","03","STATIONARY","","01-MAR-2000 00:00:00","05-MAR-2013 10:03:39","","37.05566","-80.78426","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000576065","110000576065","BUFFALO AIR HANDLING","467 ZANE SNEAD DRIVE","","AMHERST","AMHERST","51009","VA","VIRGINIA","USA","24521-4383","","","","","06","510090102002043","02080203","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:25:58","","37.58544","-79.03766","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000576877","110000576877","FREDERICKSBURG WASTEWATER TREATMENT FACILITY","700 BEULAH SALISBURY RD","","FREDERICKSBURG","FREDERICKSBURG","51630","VA","VIRGINIA","USA","22401","","","","","01","516300004001063","02080104","03","STATIONARY","","01-MAR-2000 00:00:00","11-NOV-2015 07:20:12","","38.288972","-77.451111","FRS","INTERPOLATION-MAP","2","CENTER OF FACILITY","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000577732","110000577732","DAN RIVER INC SCHOOLFIELD COMPLEX","1100 WEST MAIN STREET","NA","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24541","","","","","05","515900009001003","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:18:57","","36.576778","-79.431639","FRS-TRIS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","8","CENTER OF FACILITY","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000577821","110000577821","UPPER SMITH RIVER WATER FILTRATION PLANT","590 PHILPOTT DRIVE","STATE ROUTE 674","BASSETT","HENRY","51089","VA","VIRGINIA","USA","24055-4041","","","","","09","510890112001000","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","14-JUL-2014 12:24:22","","36.78465","-80.00511","FRS","ADDRESS MATCHING-HOUSE NUMBER","3","UNKNOWN","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000577830","110000577830","HP HOOD LLC CROWLEY FOODS BRISTOL","2537 CATHERINE STREET","","BRISTOL","BRISTOL","51520","VA","VIRGINIA","USA","24201-3271","","","","","09","515200201003042","06010102","03","STATIONARY","","01-MAR-2000 00:00:00","11-NOV-2015 07:19:38","","36.599533","-82.214394","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000578722","110000578722","REDDY ICE-RICHMOND (422)","5361 LEWIS ROAD","","SANDSTON","HENRICO","51087","VA","","USA","23150","","","","","03","510879801001042","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-JUN-2015 09:17:03","","37.51468","-77.33977","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000579482","110000579482","TRIDENT SEAFOODS BEDFORD PLANT","940 ORANGE ST","","BEDFORD","BEDFORD","51019","VA","VIRGINIA","USA","24523-3303","","","","","05","515150501005007","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","27-AUG-2015 18:32:57","","37.33661","-79.49932","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000580023","110000580023","WOODGATE PETROLEUM","1 RABBIT LANE","","STEPHENS CITY","FREDERICK","51069","VA","VIRGINIA","USA","226550538","","","","","10","510690506002014","02070007","03","STATIONARY","","01-MAR-2000 00:00:00","03-MAY-2015 16:37:49","","39.090972","-78.226889","FRS","INTERPOLATION - DIGITAL MAP SRCE (TIGER)","10","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000580069","110000580069","ROCKBRIDGE FARMER'S COOP., INC. - LP GAS","33 YELLOW RAIL LANE","","LEXINGTON","ROCKBRIDGE","51163","VA","VIRGINIA","USA","24450","","","","","06","511639301003000","02080202","03","STATIONARY","","01-MAR-2000 00:00:00","03-MAY-2015 18:49:34","","37.831106","-79.380459","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000580112","110000580112","CLOVERLEAF COLD STORAGE - CHESAPEAKE","1229 FLEETWAY DRIVE","P.O. BOX 6571","CHESAPEAKE","CHESAPEAKE (CITY)","51550","VA","VIRGINIA","USA","23323-1527","","","","","04","515500214044059","02080208","03","STATIONARY","","01-MAR-2000 00:00:00","03-MAY-2015 17:58:00","","36.77794","-76.371445","FRS","INTERPOLATION-PHOTO","25","PLANT ENTRANCE (GENERAL)","NAD83",""
